Ticker,Name,Price,"GICS Sector
","GICS Ind Name
","ROIC LF
","ROE LF
","Free Cash Flow Margin
","T12M EBITDA Mrgn LF
","Net Mrgn 5Yr Avg LF
","OPM LF
","GM LF
","Interest Coverage Ratio
","Debt/Equity LF
","Debt/Assets LF
","Modified Working Capital Turnover LF
","Inv Turnover LF
","A/R Trnovr LF
","Cash Conversion Cycle LF
","Cash Ratio LF
","Quick Ratio LF
","Curr Ratio LF
"
PCAR UW Equity,PACCAR Inc,65.31,Industrials,Machinery,11.0433712,26.09869385,3.474650094,15.89510822,9.296831131,10.74674702,19.12149239,0,116.026001,39.70790863,20.17471886,17.78185654,19.53802681,17.92316437,0.611370027,0.760981977,0.937524974
PCB UW Equity,PCB Bancorp,12.89,Financials,Banks,10.87494469,11.03012753,44.5395134,--,30.55314636,29.45617867,--,0,13.22112179,1.717318058,--,--,--,--,--,--,--
PCH UW Equity,PotlatchDeltic Corp,38.75,Real Estate,Equity Real Estate Investment Trusts (REITs),4.515988827,4.379980087,9.865094584,20.52936935,5.415247917,9.839852333,16.68558693,0,63.13738251,34.65631104,12.0435667,10.77632618,46.50275421,35.13001633,0.735616028,0.860709012,1.619758964
PCOM UR Equity,Points International Ltd,15.65,Consumer Discretionary,Internet & Direct Marketing Retail,27.24349976,28.67006874,5.001262475,5.010435104,2.83139801,1.903118968,14.3351326,0,9.448304176,3.218671083,27.8836174,--,27.8836174,--,0.738677025,1.02314198,1.19995904
PCRX UW Equity,Pacira BioSciences Inc,41.36,Health Care,Pharmaceuticals,0.952772021,-3.258352041,14.33664429,8.623220444,-0.294131994,1.398419023,73.93975067,0,99.14746857,42.34542465,5.096302986,1.99713695,9.845107079,177.2558746,2.7114501,3.152879953,3.794424057
PCSB UR Equity,PCSB Financial Corp,17.61,Financials,Thrifts & Mortgage Finance,2.989774942,3.11173892,25.91581889,--,18.63657188,24.81215286,--,0,35.1184082,5.959068775,--,--,--,--,--,--,--
PCTI UW Equity,PC-Tel Inc,7.07,Information Technology,Communications Equipment,-10.44789696,-9.529178619,1.43289266,5.531700134,-8.796981812,3.982225895,45.05713272,0,4.607011795,3.74770999,3.84592104,3.826937914,5.856870174,120.6463089,2.836724043,4.11230278,5.20508194
PCTY UW Equity,Paylocity Holding Corp,132.41,Information Technology,Software,17.30047035,19.79052353,17.87940543,18.9195385,9.803004265,4.618731976,65.68510437,0,23.20185471,3.311007023,739.8703003,--,120.4919357,--,0.076233998,0.078507997,1.064103007
PCYG UR Equity,Park City Group Inc,4.9,Information Technology,Software,4.124537945,3.538222075,14.78995265,14.43928432,14.59251308,12.99799061,70.53522491,0,15.37133121,12.22424793,5.539188862,--,4.507785797,--,2.003416061,2.42315793,2.79219389
PCYO UR Equity,Pure Cycle Corp,12.41,Utilities,Water Utilities,6.013885975,13.25190353,15.60066594,17.34705544,25.63754272,9.450350761,17.92134476,0,0.220511004,0.199845001,3.849746943,3.335664034,22.68450546,120.4601974,2.937694073,3.054589987,3.718137026
PDCE UW Equity,PDC Energy Inc,17.3,Energy,"Oil, Gas & Consumable Fuels",-0.127214,-2.331119061,-2.438047933,62.0421257,6.093647957,-0.786359012,34.30641937,0,51.33493423,26.95026398,--,--,5.812434196,--,0.002666,0.740019023,0.841651976
PDCO UW Equity,Patterson Cos Inc,23.96,Health Care,Health Care Providers & Services,2.413314104,3.275738955,-0.225597778,3.308377981,1.140969992,3.00902009,21.41461563,0,52.1353035,21.84157181,9.247389793,5.168153763,11.29819393,41.60840225,0.088367,0.463957012,1.408851027
PDD UW Equity,Pinduoduo Inc,36.04,Consumer Discretionary,Internet & Direct Marketing Retail,--,-32.70706177,58.99849009,--,-32.31766129,-37.15720367,75.60113525,0,21.09584236,8.479450226,--,--,--,--,1.211873055,1.211873055,1.854151011
PDEX UR Equity,Pro-Dex Inc,21.4,Health Care,Health Care Equipment & Supplies,18.48583794,22.79795647,7.136022376,19.82930756,14.54450607,20.95214272,35.97537994,0,19.97537994,12.42776585,3.341344118,3.014091015,7.560297012,147.3365784,2.458249092,3.137145996,5.286183834
PDFS UW Equity,PDF Solutions Inc,13.83,Information Technology,Semiconductors & Semiconductor Equipment,-2.914309025,-2.736695051,0.258759354,-1.403054953,-8.273902893,-7.902667999,59.84841919,0,4.86548996,3.984236956,2.084110022,--,1.856084943,--,3.486391068,4.938419819,5.271324158
PDLB UQ Equity,PDL Community Bancorp,13.8,Financials,Thrifts & Mortgage Finance,-1.838250995,-3.129064083,5.363094637,--,-8.781572342,-91.35621643,--,0,65.91078186,9.907795906,--,--,--,--,--,--,--
PDLI UW Equity,PDL BioPharma Inc,3.57,Health Care,Biotechnology,-3.02156496,0.109819002,-9.059613346,9.956374168,--,21.38118362,65.96173096,0,21.01519585,15.48387814,1.298130035,3.086648941,1.393939018,312.4403381,7.190295219,9.044813156,9.942066193
PDSB UR Equity,PDS Biotechnology Corp,1.28,Health Care,Biotechnology,-78.06839752,-25.36478233,0,--,--,--,--,0,0,0,--,--,--,--,4.776917934,4.776917934,4.976418972
PEBK UQ Equity,Peoples Bancorp of North Carolina Inc,25.18,Financials,Banks,7.703022957,10.91577816,26.0148223,--,22.0490551,22.86037445,--,0,29.70474243,3.449702978,--,--,--,--,--,--,--
PEBO UW Equity,Peoples Bancorp Inc/OH,28.06,Financials,Banks,5.543911934,9.635425568,37.94254317,--,26.70463943,33.7139473,--,0,67.3123703,9.18248558,--,--,--,--,--,--,--
PECK UR Equity,Peck Co Holdings Inc/The,3.47,Industrials,Construction & Engineering,-15.97797775,-21.01011848,0,--,--,1.525961041,12.2612381,0,200.1323395,41.623703,10.08247757,--,5.038278103,--,0.002705,0.677393019,1.020388961
PEGA UW Equity,Pegasystems Inc,87.6,Information Technology,Software,-11.31268024,-15.58462811,-5.790430587,--,-7.297038078,-0.631007016,71.93663025,0,12.70755577,6.955134869,5.258534908,--,4.789290905,--,0.180876002,0.709299028,1.337751985
PEGI UW Equity,Pattern Energy Group Inc,27.47,Utilities,Independent Power and Renewable Electricity Producers,-1.358497024,-3.717472076,-17.9297597,57.48613739,-8.561655998,-5.442176819,8.163265228,0,134.5588226,48.47344208,8.259542465,--,8.259542465,--,0.167922005,0.255113006,0.362756014
PEIX UR Equity,Pacific Ethanol Inc,0.4541,Energy,"Oil, Gas & Consumable Fuels",-12.46288109,-29.51337814,-0.896678107,-1.485146999,-4.98290205,-6.436357021,-4.057398796,0,102.9169006,42.95928574,17.2648201,24.48661613,20.47128296,21.12509918,0.082829997,0.38619101,0.708905995
PENN UW Equity,Penn National Gaming Inc,22.7,Consumer Discretionary,"Hotels, Restaurants & Leisure",3.100018978,3.400949001,9.682348059,25.81827545,-0.040387001,0.842528999,43.71458435,0,611.7177124,79.8083725,85.03544617,--,54.22365189,--,0.482995003,0.580941021,0.709806025
PEP UW Equity,PepsiCo Inc,137.44,Consumer Staples,Beverages,17.75584984,49.91809845,8.065692887,19.80315971,15.84364128,13.07654953,54.71899033,0,226.1770172,42.81258392,35.66702271,9.32013607,10.72345543,-18.33039856,0.280436009,0.595523,0.862371981
PERI UW Equity,Perion Network Ltd,6.92,Communication Services,Media,8.045576096,8.213069916,16.83840122,10.60202694,5.10660696,9.811263084,38.68918991,0,24.63706779,14.34083843,27.86422348,--,4.996417046,--,0.739700973,1.329056025,1.381703973
PESI UR Equity,Perma-Fix Environmental Services,6.2,Industrials,Commercial Services & Supplies,-2.148001909,-3.359316111,1.065826924,2.048609018,-2.939804077,9.065896988,22.88440132,0,25.69466782,10.76320076,22.58175278,125.7135773,6.615585804,6.911047935,0.093051001,0.504022002,1.001677036
PETQ UW Equity,PetIQ Inc,28.58,Health Care,Health Care Providers & Services,0.769168019,-1.661098957,-3.706106914,3.704592943,-0.358076006,-2.34592104,14.67060947,0,84.0838623,40.92472839,19.17054749,6.443030834,--,--,0.131035,0.131035,2.674801111
PETS UW Equity,PetMed Express Inc,27.07,Consumer Discretionary,Internet & Direct Marketing Retail,17.64850616,19.54986572,15.70748609,11.85441875,10.16858768,13.23875523,29.53684425,0,0.129198998,0.110335,24.05470085,6.882224083,165.2538452,19.02799988,4.457129002,4.556139946,5.923618793
PETZ UR Equity,TDH Holdings Inc,1.03,Consumer Staples,Food Products,-116.8117523,--,-9.181965881,-57.65141296,--,-59.32140732,-17.1191597,0,--,69.26559448,--,4.562159061,14.73073483,9.934512138,0.046649002,0.113580003,0.407606989
PFBC UW Equity,Preferred Bank/Los Angeles CA,49.44,Financials,Banks,14.43734837,17.53151703,46.72783159,--,44.56726074,66.37661743,--,0,25.46897316,2.58633399,--,--,--,--,--,--,--
PFBI UQ Equity,Premier Financial Bancorp Inc,15.25,Financials,Banks,9.512097359,10.5897541,34.38389589,--,31.46670341,40.36262131,--,0,13.41944122,1.810153008,--,--,--,--,--,--,--
PFG UW Equity,Principal Financial Group Inc,43.76,Financials,Insurance,11.448102,10.72131729,33.04627638,--,8.225801468,10.14034367,--,0,26.56129837,1.438346982,--,--,--,--,--,--,--
PFHD UW Equity,Professional Holding Corp,18.64,Financials,Banks,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--
PFIE UR Equity,Profire Energy Inc,1.2,Energy,Energy Equipment & Services,8.523324966,9.394355774,7.946260989,15.58202839,11.34139442,11.52311325,52.18474579,0,0.272421986,0.243598998,2.789190054,2.044687033,5.656208992,196.8978577,2.315251112,3.502561092,5.560184956
PFIN UQ Equity,P&F Industries Inc,7.09,Consumer Discretionary,Household Durables,0.544605017,12.21629047,1.673974921,4.020304203,8.37650013,0.954249978,36.20059586,0,8.384687424,6.765087128,2.030996084,1.743229985,5.568766117,246.4962158,0.084131002,1.082051039,3.649749994
PFIS UW Equity,Peoples Financial Services Corp,44.53,Financials,Banks,6.635165215,9.506913185,33.59726111,--,30.18866348,33.5725708,--,0,61.460289,7.462621212,--,--,--,--,--,--,--
PFMT UW Equity,Performant Financial Corp,0.95,Industrials,Commercial Services & Supplies,-18.49861526,-40.70057678,-12.71552278,-7.268739223,-21.10337448,-16.19920349,--,0,126.4380417,49.24667358,9.393651962,--,8.321334839,--,0.336131006,1.337741971,1.65171802
PFPT UQ Equity,Proofpoint Inc,112.92,Information Technology,Software,-13.18477917,-23.57671356,23.34128959,0.170683995,-13.88402939,-9.369877815,74.01213837,0,136.042038,34.48304749,4.129992962,273.0797729,3.820705891,68.72304535,1.154350996,1.498659968,1.593636036
PFSW UR Equity,PFSweb Inc,3.69,Information Technology,IT Services,-0.054876,-1.124971032,2.032438067,6.727976799,-0.558064997,-1.839949012,25.93725586,0,177.7324524,43.09739685,11.94219685,48.22755051,5.827476025,19.22611618,0.202436,0.960774004,1.155014992
PGC UW Equity,Peapack Gladstone Financial Corp,27.48,Financials,Banks,6.401375771,9.753409386,39.65272723,--,26.97980118,38.3040123,--,0,66.81954956,6.493264198,--,--,--,--,--,--,--
PGEN UW Equity,Precigen Inc,3.18,Health Care,Biotechnology,-48.72942352,-148.3429413,-103.2713889,-353.5631409,-476.8593445,-458.6872253,9.357723236,0,345.7544861,54.40195847,3.309331894,3.356061935,4.749240875,124.3985291,0.610624015,0.778630018,1.909031987
PGNX UW Equity,Progenics Pharmaceuticals Inc,4.52,Health Care,Biotechnology,-51.3446312,-84.27701569,-304.500064,-286.3711243,-376.6385193,-322.7507629,76.53661346,0,101.2782211,43.56103516,4.320613861,--,3.851270914,--,3.201597929,3.508091927,3.76305604
PGNY UW Equity,Progyny Inc,27,Health Care,Health Care Providers & Services,--,--,1.60626186,--,--,5.015034199,20.1320343,0,113.4850235,23.4428196,--,--,--,--,0.133138999,0.903360009,0.926585972
PHAS UQ Equity,PhaseBio Pharmaceuticals Inc,4.24,Health Care,Biotechnology,-70.96691895,--,-2570.658683,--,-2194.635742,-4809.128418,--,0,15.96943665,13.11671257,--,--,--,--,13.71536446,13.71536446,13.98339462
PHAT UW Equity,Phathom Pharmaceuticals Inc,40.72,Health Care,Pharmaceuticals,--,--,0,--,--,--,--,0,--,147.8433228,--,--,--,--,0.358971,0.358971,0.374244004
PHCF UR Equity,Puhui Wealth Investment Management Co Lt,2.22,Financials,Capital Markets,--,--,-229.3256313,-76.48009491,--,-80.75405884,90.04229736,0,12.8941288,10.5901041,--,--,--,--,1.989696026,4.093396187,6.397521019
PHIO UR Equity,Phio Pharmaceuticals Corp,3.25,Health Care,Biotechnology,-161.9581757,-170.4970551,-5452.898551,-37690.47656,--,--,--,0,7.126890182,5.377518177,--,--,--,--,4.277504921,4.277504921,4.56385088
PHUN UR Equity,Phunware Inc,0.958,Information Technology,Software,--,--,-21.34507658,--,--,-40.65992355,57.10484314,0,3.857429028,0.821693003,--,--,--,--,0.003495,0.170066997,0.202805996
PI UW Equity,Impinj Inc,21.97,Information Technology,Semiconductors & Semiconductor Equipment,-13.74810219,-20.60487175,1.491140831,-9.031903267,-15.67702579,-16.70953751,48.82780838,0,58.62550735,34.14246368,2.757976055,1.998883963,7.243927002,205.6040039,5.975021839,7.192389011,9.066472054
PICO UW Equity,PICO Holdings Inc,10.03,Industrials,Commercial Services & Supplies,3.800060987,3.802762985,23.12466478,--,-143.3259277,32.40893173,83.40775299,0,0.145825997,0.143976003,--,--,--,--,39.14237213,39.14237213,39.14237213
PIH UQ Equity,1347 Property Insurance Holdings Inc,5.6,Financials,Insurance,--,-19.88004494,42.49742357,--,-602.6524658,-13.76673031,--,0,0.377135009,0.127979994,--,--,--,--,--,--,--
PINC UW Equity,Premier Inc,28.48,Health Care,Health Care Providers & Services,20.78575897,15.32344055,33.83222271,38.67580032,9.021338463,37.71299744,68.63607025,0,6.688953876,4.273626804,7.419637203,8.044874191,7.473104,48.19803238,0.247799993,0.618505001,1.276672959
PIRS UR Equity,Pieris Pharmaceuticals Inc,3.15,Health Care,Biotechnology,-106.9232864,-102.6247101,-9.497955397,-111.8536606,-134.0595551,-19.25720215,--,0,0,0,16.30473328,--,5.520259857,--,2.164299011,2.338762045,2.458667994
PIXY UR Equity,ShiftPixy Inc,6.71,Industrials,Professional Services,--,--,-6.087656262,-16.72018242,-29.76309586,-14.72961044,20.8874321,0,--,16.70441437,--,--,60.24438095,--,0.001467,0.056005999,0.471159011
PKBK UR Equity,Parke Bancorp Inc,18.31,Financials,Banks,10.39472961,18.06143761,55.83964279,--,49.06375122,64.85355377,--,0,82.51571655,8.80659771,--,--,--,--,--,--,--
PKOH UW Equity,Park-Ohio Holdings Corp,21.27,Industrials,Machinery,6.482618809,14.71958923,0.585006936,8.542591095,2.918802977,5.899850845,16.48487854,0,191.7241364,48.47611618,3.912225962,4.35522604,5.739661217,99.51973724,0.155869007,1.048825979,2.335524082
PLAB UW Equity,Photronics Inc,12.905,Information Technology,Semiconductors & Semiconductor Equipment,4.518155098,4.547175884,-19.97403116,25.6284523,5.583745003,10.2062149,21.66199112,0,5.957816124,4.83206892,9.701750755,11.76948166,4.294098854,28.84634209,1.384734988,2.283664942,2.796655893
PLAY UW Equity,Dave & Buster's Entertainment Inc,30.42,Consumer Discretionary,"Hotels, Restaurants & Leisure",8.222607613,36.52289963,9.589022691,27.74234962,6.85965395,2.171022892,82.5690155,0,1265.736816,81.57830811,--,7.700480938,--,--,0.074205004,0.074205004,0.254489005
PLBC UR Equity,Plumas Bancorp,23.5,Financials,Banks,18.04516983,20.48508644,28.05299402,--,33.76353455,46.68296051,--,0,12.20046234,1.191643953,--,--,--,--,--,--,--
PLCE UW Equity,Children's Place Inc/The,49.01,Consumer Discretionary,Specialty Retail,10.31787968,20.43295097,3.549897734,14.09475422,4.294548035,11.04257679,37.75276566,0,251.5632477,49.78331375,9.754213333,3.221555948,47.45309067,53.7022934,0.099999003,0.159749001,0.781211972
PLIN UR Equity,China Xiangtai Food Co Ltd,2.34,Consumer Staples,Food Products,--,--,-5.156651384,6.069573879,--,5.397153854,8.777810097,0,23.28106499,11.11895657,--,--,--,--,0.140874997,1.872135997,2.001804113
PLL UR Equity,Piedmont Lithium Ltd,7.23,Materials,Metals & Mining,-194.0435028,-191.5660095,-8839.062293,--,--,-4558.358398,--,0,0,0,--,--,2.272217035,--,2.06716609,2.095000029,2.095000029
PLMR UW Equity,Palomar Holdings Inc,55.04,Financials,Insurance,--,--,30.80127722,--,--,41.63417435,--,0,0,0,--,--,--,--,--,--,--
PLPC UW Equity,Preformed Line Products Co,45.29,Industrials,Electrical Equipment,7.60215807,9.067160606,3.19522522,10.9879694,5.754897118,9.766224861,33.0011673,0,28.28501892,17.28477859,3.020055056,3.438019991,5.05128479,144.0713959,0.493016005,1.521286011,2.789990902
PLSE UR Equity,Pulse Biosciences Inc,7.59,Health Care,Health Care Equipment & Supplies,-117.6422501,-122.0360565,0,--,--,--,--,0,9.39703846,7.907272816,--,--,--,--,8.524338722,8.524338722,8.879417419
PLUG UR Equity,Plug Power Inc,4.49,Industrials,Electrical Equipment,-19.09972382,--,-27.68297291,-15.58035374,-60.16225433,-23.35390854,9.333759308,0,3762.793701,81.54166412,3.51431489,2.666646957,7.812880993,118.0353317,0.342527986,0.535593987,1.557638049
PLUS UW Equity,ePlus Inc,73.73,Information Technology,"Electronic Equipment, Instruments & Components",12.81151581,16.08052063,1.268619693,7.838307858,4.522106171,6.122506142,24.17206955,0,17.56454277,8.711873055,--,20.74913788,14.01177216,-33.22339249,0.135508999,0.423152,1.570018053
PLXP UR Equity,PLx Pharma Inc,5.15,Health Care,Pharmaceuticals,-164.8726807,--,0,--,-988.5498047,-8943.30957,--,0,149.8811035,22.51311874,--,--,39.97170639,--,2.998029947,2.998029947,3.038582087
PLXS UW Equity,Plexus Corp,64.02,Information Technology,"Electronic Equipment, Instruments & Components",11.61394978,12.94664764,0.780550329,6.109404087,3.465178013,4.684840202,9.290141106,0,32.63398743,14.04850197,4.672101021,3.849427938,7.304714203,80.90013885,0.284220994,0.803076982,1.790624022
PLYA UW Equity,Playa Hotels & Resorts NV,4.49,Consumer Discretionary,"Hotels, Restaurants & Leisure",1.682243943,-0.528284013,-21.49048591,20.35737228,-4.437303066,-10.70894718,33.6223259,0,130.0651703,47.93314743,12.94863129,23.35734558,9.358579636,20.7219944,0.108746998,0.47892499,0.825676024
PMBC UW Equity,Pacific Mercantile Bancorp,5.75,Financials,Banks,7.00185585,3.911550999,31.5813059,--,14.52424526,2.673950911,--,0,31.887043,3.356061935,--,--,--,--,--,--,--
PMD UR Equity,Psychemedics Corp,8.2,Health Care,Health Care Providers & Services,6.967741013,8.670959473,6.836880938,18.87573624,4.861690044,-6.953527927,39.98852539,0,35.47562408,21.67374992,10.30861759,--,8.753165245,--,1.248157978,1.895972967,2.202399015
PME UR Equity,Pingtan Marine Enterprise Ltd,1.34,Consumer Staples,Food Products,3.271416903,2.734441042,-11.87044098,23.0886364,23.51473045,59.13494492,32.06842041,0,118.2881393,46.43964386,--,3.607846975,20.18115044,-128.7042542,0.180338994,0.198585004,0.753250003
PNBK UQ Equity,Patriot National Bancorp Inc,12.7,Financials,Banks,1.603772998,-1.428154945,14.99797462,--,-0.502058983,0.513647974,--,0,192.2219391,13.48323345,--,--,--,--,--,--,--
PNFP UW Equity,Pinnacle Financial Partners Inc,53.17,Financials,Banks,6.378222942,9.634608269,38.07254206,--,38.8325882,46.72875214,--,0,69.36092377,10.86543083,--,--,--,--,--,--,--
PNRG UR Equity,PrimeEnergy Resources Corp,137.99,Energy,"Oil, Gas & Consumable Fuels",5.557741165,12.72559643,-7.100292631,48.37216568,12.80980301,6.981731892,17.91199112,0,57.81380081,25.40309525,--,--,25.52048683,--,0.209049001,0.514201999,1.171048999
PNTG UW Equity,Pennant Group Inc/The,25.36,Health Care,Health Care Providers & Services,--,--,0,--,--,2.178781986,13.09305573,0,285.6927795,66.38578796,--,--,--,--,0.000929,0.598818004,0.670072973
POAI UR Equity,Predictive Oncology Inc,2.25,Health Care,Health Care Equipment & Supplies,-94.06232452,-79.55711365,-387.1829873,-931.5964966,-682.21698,-659.0369873,60.18795013,0,25.86260033,16.80297279,--,2.074280024,2.686300039,-1422.974609,0.009145,0.066844001,0.098554
PODD UW Equity,Insulet Corp,178.92,Health Care,Health Care Equipment & Supplies,4.307446957,8.077806473,-9.82118667,11.10421753,2.473151922,8.69149971,64.04011536,0,1193.544189,79.26327515,6.561597824,2.99177599,11.13483334,103.9981842,2.384907961,2.824350119,3.747622013
POLA UR Equity,Polar Power Inc,2.37,Industrials,Electrical Equipment,2.798597097,3.026993036,-35.02686104,6.73765707,-1.432844043,0.623102009,32.16318893,0,15.43514442,12.43426609,2.245326042,2.066981077,7.33154583,216.0139771,1.244390965,2.954375029,8.231508255
POOL UW Equity,Pool Corp,224.71,Consumer Discretionary,Distributors,27.23932838,82.54603577,8.295439593,13.45902729,6.444405079,4.430864811,27.83245277,0,168.1559296,46.50157166,6.266217232,3.308851004,43.78672791,79.06194305,0.073131002,0.269239008,2.490925074
