Ticker,Name,Price,"GICS Sector
","GICS Ind Name
","P/FCF LF
","P/B LF
","P/S LF
","P/E LF
"
LSXMB UW Equity,Liberty Media Corp-Liberty SiriusXM,46.83,Communication Services,Media,9.74354744,1.432690024,1.977463961,24.95315552
LTBR UR Equity,Lightbridge Corp,3.7,Industrials,Professional Services,--,1.98626399,--,--
LTRPB UW Equity,Liberty TripAdvisor Holdings Inc,5.03,Communication Services,Interactive Media & Services,1.789772987,1.724545002,0.353365004,3.121814013
LTRX UR Equity,Lantronix Inc,3.06,Information Technology,Communications Equipment,--,2.346373081,1.666113973,--
LULU UW Equity,Lululemon Athletica Inc,216.91,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",111.8198624,15.86009216,7.004757881,44.53453827
LUNA UR Equity,Luna Innovations Inc,6.86,Information Technology,"Electronic Equipment, Instruments & Components",265.6323853,2.69017601,2.524934053,111.0131149
LVGO UW Equity,Livongo Health Inc,28.15,Health Care,Health Care Technology,--,4.666707039,7.498947144,--
LWAY UQ Equity,Lifeway Foods Inc,2.24,Consumer Staples,Food Products,8.268897057,0.816312015,0.369448006,--
LX UQ Equity,LexinFintech Holdings Ltd,10.9,Financials,Consumer Finance,--,2.108584881,1.301439047,5.152328968
LYL UR Equity,Dragon Victory International Ltd,1.3,Financials,Consumer Finance,--,--,--,--
LYTS UW Equity,LSI Industries Inc,6.34,Industrials,Electrical Equipment,7.027722836,1.275498033,0.487289011,170.0536804
MACK UQ Equity,Merrimack Pharmaceuticals Inc,3.16,Health Care,Biotechnology,--,2.991419077,--,--
MAGS UQ Equity,Magal Security Systems Ltd,3.7,Information Technology,"Electronic Equipment, Instruments & Components",--,1.138561964,1.088701963,47.88616943
MANH UW Equity,Manhattan Associates Inc,66.94,Information Technology,Software,39.00319672,35.56905746,8.310194016,60.65616608
MAR UW Equity,Marriott International Inc/MD,108.89,Consumer Discretionary,"Hotels, Restaurants & Leisure",48.78023911,69.79135132,2.401429892,38.28840637
MARA UR Equity,Marathon Patent Group Inc,0.9,Information Technology,IT Services,--,3.863492012,9.246094704,--
MARK UR Equity,Remark Holdings Inc,0.43,Consumer Discretionary,Internet & Direct Marketing Retail,--,--,0.890326023,--
MARPS UR Equity,Marine Petroleum Trust,1.64,Energy,"Oil, Gas & Consumable Fuels",--,3.979264975,5.310793877,7.55429697
MAYS UR Equity,JW Mays Inc,28.525,Real Estate,Real Estate Management & Development,--,1.295240045,3.455439091,34.6852951
MBCN UR Equity,Middlefield Banc Corp,22.695,Financials,Banks,14.58695698,1.216421962,2.843647957,13.37948704
MBOT UR Equity,Microbot Medical Inc,8.42,Health Care,Health Care Equipment & Supplies,--,3.565614939,--,--
MBRX UR Equity,Moleculin Biotech Inc,0.6799,Health Care,Biotechnology,--,2.674979925,--,--
MCEP UR Equity,Mid-Con Energy Partners LP,0.213,Energy,"Oil, Gas & Consumable Fuels",--,0.417259008,0.417317003,--
MCFT UQ Equity,MasterCraft Boat Holdings Inc,15.06,Consumer Discretionary,Leisure Products,10.17161942,3.312449932,0.626070976,5.660456181
MCHP UW Equity,Microchip Technology Inc,88.39,Information Technology,Semiconductors & Semiconductor Equipment,16.85517311,4.466063023,4.725261211,59.05667114
MCMJ UR Equity,Merida Merger Corp I,9.89,Uncategorized,Uncategorized,--,--,--,--
MCRB UW Equity,Seres Therapeutics Inc,3.47,Health Care,Biotechnology,--,--,5.190320969,--
MCRI UW Equity,Monarch Casino & Resort Inc,40.19,Consumer Discretionary,"Hotels, Restaurants & Leisure",--,2.265885115,3.03569293,23.46298981
MDB UQ Equity,MongoDB Inc,158.54,Information Technology,IT Services,--,33.09266281,18.39026833,--
MDGS UR Equity,Medigus Ltd,1.53,Health Care,Health Care Equipment & Supplies,--,1.426550984,--,--
MDIA UR Equity,Mediaco Holding Inc,5.63,Communication Services,Media,--,--,--,--
MDJH UR Equity,MDJM Ltd,2.87,Real Estate,Real Estate Management & Development,--,--,--,--
MDLZ UW Equity,Mondelez International Inc,56.28,Consumer Staples,Food Products,26.14184952,2.897897005,3.076662064,22.24098587
MDRR UR Equity,Medalist Diversified REIT Inc,2.75,Real Estate,Equity Real Estate Investment Trusts (REITs),--,0.969181001,1.517742991,--
MDRX UW Equity,Allscripts Healthcare Solutions Inc,7.135,Health Care,Health Care Technology,54.48084641,1.240823984,0.920934021,117.6195679
MDWD UQ Equity,MediWound Ltd,2.51,Health Care,Pharmaceuticals,12.05363369,5.554372787,2.650441885,38.75
MEDP UW Equity,Medpace Holdings Inc,96.06,Health Care,Life Sciences Tools & Services,16.4060173,4.174195766,3.503602028,31.72075462
MEDS UR Equity,Trxade Group Inc,5.1,Consumer Discretionary,Internet & Direct Marketing Retail,130.202179,13.10872173,6.334235191,--
MELI UW Equity,MercadoLibre Inc,624.91,Consumer Discretionary,Internet & Direct Marketing Retail,47.79607773,14.33655643,12.15491867,--
MEOH UW Equity,Methanex Corp,26.92,Materials,Chemicals,29.30747414,2.211028099,1.06675899,42.00252151
MERC UW Equity,Mercer International Inc,8.59,Materials,Paper & Forest Products,7.18469286,1.466627955,0.496333987,--
MESO UW Equity,Mesoblast Ltd,7.12,Health Care,Biotechnology,--,1.06437695,34.15348434,--
MFH UR Equity,JMU Ltd,0.8,Consumer Discretionary,Internet & Direct Marketing Retail,--,--,--,--
MGEN UR Equity,Miragen Therapeutics Inc,0.7737,Health Care,Biotechnology,--,1.819952965,10.69508839,--
MGI UW Equity,MoneyGram International Inc,1.985,Information Technology,IT Services,16.79582787,--,0.115162998,--
MGIC UW Equity,Magic Software Enterprises Ltd,9.51,Information Technology,Software,12.77565384,1.809759021,1.463155985,22.1896534
MGLN UW Equity,Magellan Health Inc,59.395,Health Care,Health Care Providers & Services,34.29437637,1.369812012,0.264961988,35.33995056
MGRC UW Equity,McGrath RentCorp,66.36,Industrials,Commercial Services & Supplies,225.8612976,2.932981014,3.255409002,23.57816315
MGTA UQ Equity,Magenta Therapeutics Inc,12.38,Health Care,Biotechnology,--,4.215433121,--,--
MGYR UQ Equity,Magyar Bancorp Inc,11.27,Financials,Thrifts & Mortgage Finance,--,1.29626298,2.441186905,25.07389641
MHLD UR Equity,Maiden Holdings Ltd,0.9899,Financials,Insurance,--,0.914583027,0.060366999,--
MICT UR Equity,MICT Inc,1.02,Industrials,Aerospace & Defense,--,3.045346022,18.11924934,--
MIDD UW Equity,Middleby Corp/The,102.85,Industrials,Machinery,18.46136475,3.167068958,2.063303947,16.81305504
MIME UW Equity,Mimecast Ltd,38.24,Information Technology,Software,68.82305908,12.0661068,6.596725941,--
MIND UW Equity,Mitcham Industries Inc,2.37,Energy,Energy Equipment & Services,--,0.947471023,0.668350995,--
MIST UW Equity,Milestone Pharmaceuticals Inc,18.4,Health Care,Pharmaceuticals,--,3.43857193,--,--
MITO UQ Equity,Stealth BioTherapeutics Corp,2.3,Health Care,Biotechnology,--,56.69804001,--,--
MKD UR Equity,Molecular Data Inc,3.01,Consumer Discretionary,Internet & Direct Marketing Retail,--,--,--,--
MKGI UR Equity,Monaker Group Inc,1.67,Consumer Discretionary,Internet & Direct Marketing Retail,--,3.948071957,55.71824265,--
MLCO UW Equity,Melco Resorts & Entertainment Ltd,16.71,Consumer Discretionary,"Hotels, Restaurants & Leisure",--,5.00284481,1.993193984,28.4851265
MLHR UW Equity,Herman Miller Inc,32.44,Industrials,Commercial Services & Supplies,15.29220963,3.341954947,1.067608953,12.67578411
MLNX UW Equity,Mellanox Technologies Ltd,118.63,Information Technology,Semiconductors & Semiconductor Equipment,16.68005753,3.946278095,4.84200716,26.60277367
MMLP UW Equity,Martin Midstream Partners LP,2.15,Energy,"Oil, Gas & Consumable Fuels",10.72232246,--,0.183862001,--
MMSI UW Equity,Merit Medical Systems Inc,37.42,Health Care,Health Care Equipment & Supplies,8104.601563,1.814448953,1.728364944,50.23589325
MMYT UW Equity,MakeMyTrip Ltd,21.14,Consumer Discretionary,Internet & Direct Marketing Retail,--,1.911769032,4.558384895,--
MNCL UR Equity,Monocle Acquisition Corp,10.16,Uncategorized,Uncategorized,--,10.99707413,--,214.6814423
MNDO UQ Equity,Mind CTI Ltd,2.42,Information Technology,Software,--,2.287611961,2.195874929,8.809229851
MNST UW Equity,Monster Beverage Corp,66.68,Consumer Staples,Beverages,34.06482697,8.176663399,8.203579903,31.07673645
MNTX UR Equity,Manitex International Inc,5.63,Industrials,Machinery,--,1.651486993,0.566422999,83.84501648
MOGO UR Equity,Mogo Inc,2.04,Financials,Consumer Finance,--,--,--,5.272971153
MOHO UQ Equity,ECMOHO Ltd,6.33,Consumer Discretionary,Internet & Direct Marketing Retail,--,--,--,--
MOMO UW Equity,Momo Inc,27.86,Communication Services,Interactive Media & Services,9.763114929,3.678927898,2.83869195,18.49137688
MOR UW Equity,MorphoSys AG,28.685,Health Care,Biotechnology,--,7.206919193,45.13682938,--
MOSY UR Equity,MoSys Inc,2.07,Information Technology,Semiconductors & Semiconductor Equipment,--,0.794906974,0.378448009,--
MOTS UR Equity,Motus GI Holdings Inc,1.33,Health Care,Health Care Equipment & Supplies,--,3.600954056,1307.68103,--
MOXC UR Equity,Moxian Inc,1.2,Consumer Discretionary,Internet & Direct Marketing Retail,--,819.9997559,61.08876038,--
MPWR UW Equity,Monolithic Power Systems Inc,171.98,Information Technology,Semiconductors & Semiconductor Equipment,64.17437744,10.03828144,12.24254131,73.78314972
MRAM UQ Equity,Everspin Technologies Inc,3.42,Information Technology,Semiconductors & Semiconductor Equipment,--,5.952055931,2.621536016,--
MRBK UW Equity,Meridian Corp,19.9,Financials,Banks,--,0.965734005,--,12.38650322
MRCY UW Equity,Mercury Systems Inc,79.53,Industrials,Aerospace & Defense,50.20944595,2.912097931,4.999557972,59.40184021
MREO UQ Equity,Mereo Biopharma Group PLC,1.87,Health Care,Biotechnology,--,0.578499019,--,--
MRIN UQ Equity,Marin Software Inc,1.58,Information Technology,Software,--,0.435362011,0.178283006,--
MRNA UW Equity,Moderna Inc,27.88,Health Care,Biotechnology,--,5.603172779,107.4493484,--
MRSN UW Equity,Mersana Therapeutics Inc,7.7,Health Care,Biotechnology,--,3.503349066,4.161033154,--
MRTN UW Equity,Marten Transport Ltd,19.89,Industrials,Road & Rail,--,1.967200994,1.392230988,21.72471428
MRTX UW Equity,Mirati Therapeutics Inc,88.45,Health Care,Biotechnology,--,14.46230602,1430.942505,--
MRUS UQ Equity,Merus NV,18.08,Health Care,Biotechnology,--,6.539509773,12.71107864,--
MRVL UW Equity,Marvell Technology Group Ltd,24.69,Information Technology,Semiconductors & Semiconductor Equipment,57.18059158,1.857864976,5.914708138,18.55274773
MSBF UQ Equity,MSB Financial Corp/MD,15.01,Financials,Thrifts & Mortgage Finance,19.44532776,1.303897977,3.290230036,20.125
MSVB UR Equity,Mid-Southern Bancorp Inc,13.26,Financials,Thrifts & Mortgage Finance,33.21234131,0.933557987,5.127974033,46.3103447
MTBC UQ Equity,MTBC Inc,5.07,Health Care,Health Care Technology,9.71647644,1.159894943,0.761638999,--
MTC UR Equity,MMTEC Inc,1.35,Information Technology,Software,--,--,--,--
MTCH UW Equity,Match Group Inc,66.06,Communication Services,Interactive Media & Services,37.18714142,72.08908081,11.2290926,45.36463928
MTEX UW Equity,Mannatech Inc,15.24,Consumer Staples,Personal Products,19.91769409,1.694097996,0.257620007,95.70160675
MTLS UW Equity,Materialise NV,15.16,Information Technology,Software,68.20943451,6.119774818,4.385014057,543.53302
MTP UR Equity,Midatech Pharma PLC,2.52,Health Care,Biotechnology,--,0.860082984,2.178262949,--
MTSI UW Equity,MACOM Technology Solutions Holdings Inc,24.95,Information Technology,Semiconductors & Semiconductor Equipment,69.60616302,5.895010948,3.672404051,--
MTSL UR Equity,MER Telemanagement Solutions Ltd,1.07,Information Technology,Software,--,1.332682967,0.728193998,--
MU UW Equity,Micron Technology Inc,53.57,Information Technology,Semiconductors & Semiconductor Equipment,39.1095047,1.461953044,2.585225105,13.9965086
MUDS UR Equity,Mudrick Capital Acquisition Corp,10.39,Uncategorized,Uncategorized,--,1.250218034,30941.94141,152.9080353
MVIS UQ Equity,MicroVision Inc,0.2948,Information Technology,"Electronic Equipment, Instruments & Components",--,--,10.07337666,--
MWK UR Equity,Mohawk Group Holdings Inc,3.97,Consumer Discretionary,Household Durables,--,--,--,--
MXIM UW Equity,Maxim Integrated Products Inc,55.47,Information Technology,Semiconductors & Semiconductor Equipment,22.69790268,9.614768028,7.662778854,19.98942375
MYFW UW Equity,First Western Financial Inc,17.99,Financials,Banks,--,1.024253011,1.667613029,14.22170544
MYGN UW Equity,Myriad Genetics Inc,17.11,Health Care,Biotechnology,46.78847885,1.883247972,2.466550112,583.520813
MYL UW Equity,Mylan NV,15.885,Health Care,Pharmaceuticals,6.620825768,0.873003006,0.901291013,14.62900162
MYOS UR Equity,MYOS RENS Technology Inc,1.18,Consumer Staples,Personal Products,--,5.626433849,15.311059,--
MYSZ UR Equity,My Size Inc,1.86,Information Technology,Software,--,7.552443981,465.0104675,--
MYT UR Equity,Urban Tea Inc,0.42,Consumer Staples,Food & Staples Retailing,--,--,--,--
NAII UQ Equity,Natural Alternatives International Inc,7.15,Consumer Staples,Personal Products,--,0.739650011,0.439123988,23.82381058
NAKD UR Equity,Naked Brand Group Ltd,0.5102,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",--,--,4.420300007,--
NAOV UR Equity,NanoVibronix Inc,2.74,Health Care,Health Care Equipment & Supplies,--,4.975252151,34.0665741,--
NATI UW Equity,National Instruments Corp,39.04,Information Technology,"Electronic Equipment, Instruments & Components",34.03006744,4.697208881,4.117043972,36.12387466
NAVI UW Equity,Navient Corp,10.36,Financials,Consumer Finance,3.097980022,0.881654978,0.576861978,5.564942837
NBEV UR Equity,New Age Beverages Corp,1.97,Consumer Staples,Beverages,--,1.43979001,1.004909039,4.128158092
NBIX UW Equity,Neurocrine Biosciences Inc,93.8,Health Care,Biotechnology,72.48648834,15.57223892,12.50752163,58.50582504
NBL UW Equity,Noble Energy Inc,14.61,Energy,"Oil, Gas & Consumable Fuels",--,1.426602006,2.656267881,--
NBLX UW Equity,Noble Midstream Partners LP,13.995,Energy,"Oil, Gas & Consumable Fuels",9.735045433,2.941050053,1.751436949,7.739095211
NBRV UW Equity,Nabriva Therapeutics PLC,1.475,Health Care,Pharmaceuticals,--,3.418034077,14.71278667,--
NBSE UR Equity,NeuBase Therapeutics Inc,8.06,Health Care,Biotechnology,--,8.496891022,--,--
NBTB UW Equity,NBT Bancorp Inc,33.05,Financials,Banks,12.13442516,1.585500956,3.480494022,14.80292034
NCMI UW Equity,National CineMedia Inc,6.525,Communication Services,Media,4.307810783,--,1.255885959,14.07155132
NCNA UW Equity,NuCana PLC,7.55,Health Care,Biotechnology,--,2.706638098,--,--
NCTY UR Equity,The9 Ltd,0.6997,Communication Services,Entertainment,--,--,25.24539185,--
NDAQ UW Equity,Nasdaq Inc,113.25,Financials,Capital Markets,21.13698006,3.135593891,6.968336105,21.81976318
NDLS UW Equity,Noodles & Co,7.21,Consumer Discretionary,"Hotels, Restaurants & Leisure",29.83695793,4.866346836,0.52679801,22.65978432
NDRA UR Equity,ENDRA Life Sciences Inc,1.16,Health Care,Health Care Equipment & Supplies,--,5.680214882,--,--
NDSN UW Equity,Nordson Corp,141.06,Industrials,Machinery,25.64828682,5.976993084,4.426864147,28.95628548
NEBU UR Equity,Nebula Acquisition Corp,10.56,Uncategorized,Uncategorized,--,1.331449032,--,114.5565033
NEO UR Equity,NeoGenomics Inc,30.16,Health Care,Life Sciences Tools & Services,959.2478638,7.712101936,7.178380966,302.9549866
NEON UR Equity,Neonode Inc,2.1,Information Technology,"Electronic Equipment, Instruments & Components",--,2.444417953,2.455367088,--
NEOS UQ Equity,Neos Therapeutics Inc,1.37,Health Care,Pharmaceuticals,--,115.0494385,1.109967947,--
NEPH UR Equity,Nephros Inc,8.27,Consumer Discretionary,Household Durables,--,17.15199089,7.202067852,--
NEPT UR Equity,Neptune Wellness Solutions Inc,1.92,Consumer Staples,Personal Products,--,2.210335016,12.13747787,--
NETE UR Equity,Net Element Inc,3.05,Information Technology,Software,--,2.65397191,0.285744011,--
NEWA UR Equity,Newater Technology Inc,3.11,Industrials,Machinery,--,--,--,--
NEWT UQ Equity,Newtek Business Services Corp,18.295,Financials,Capital Markets,--,1.443099976,--,88.71147919
NFE UW Equity,New Fortress Energy LLC,15.36,Energy,"Oil, Gas & Consumable Fuels",--,35.51603317,1.745311975,--
NFIN UR Equity,Netfin Acquisition Corp,9.99,Uncategorized,Uncategorized,--,1.038064957,--,--
NFLX UW Equity,Netflix Inc,369.73,Communication Services,Entertainment,--,18.72615814,7.028516769,78.34624481
NH UW Equity,NantHealth Inc,2.17,Health Care,Health Care Technology,--,--,1.18425405,--
NHLD UR Equity,National Holdings Corp,2.15,Financials,Capital Markets,--,0.690858006,0.160712004,--
NHTC UR Equity,Natural Health Trends Corp,3.73,Consumer Staples,Personal Products,--,0.825662971,0.754800975,29.5
NICE UW Equity,Nice Ltd,161.6,Information Technology,Software,27.73504829,4.267886162,6.12018013,51.85572052
NICK UW Equity,Nicholas Financial Inc,9.09,Financials,Consumer Finance,14.03707695,0.616181016,1.021275043,--
NIU UQ Equity,Niu Technologies,8.63,Consumer Discretionary,Automobiles,--,5.290568829,3.512662888,65.01347351
NK UW Equity,NantKwest Inc,5.06,Health Care,Biotechnology,--,0.882696986,2745.303467,--
NKTR UW Equity,Nektar Therapeutics,20.03,Health Care,Pharmaceuticals,--,2.710890055,32.96764755,--
NLNK UQ Equity,NewLink Genetics Corp,1.475,Health Care,Biotechnology,--,1.19719696,100.8310623,--
NLOK UW Equity,NortonLifeLock Inc,19.1,Information Technology,Software,12.33161068,1.827777028,4.410171032,66.18681335
NLTX UQ Equity,Neoleukin Therapeutics Inc,10.83,Health Care,Biotechnology,--,1.199247956,--,--
NMCI UW Equity,Navios Maritime Containers LP,1.12,Industrials,Marine,--,0.368147999,0.525653005,10.23809528
NMIH UQ Equity,NMI Holdings Inc,24.58,Financials,Thrifts & Mortgage Finance,11.33619499,2.437738895,6.062575817,12.97518539
NMRD UR Equity,Nemaura Medical Inc,6.86,Health Care,Health Care Equipment & Supplies,--,--,--,--
NMRK UW Equity,Newmark Group Inc,9.11,Real Estate,Real Estate Management & Development,--,2.21842289,1.077839971,20.38562202
NNDM UR Equity,Nano Dimension Ltd,1.34,Information Technology,"Technology Hardware, Storage & Peripherals",--,1.488453984,1.554816008,--
NOVN UQ Equity,Novan Inc,0.3415,Health Care,Pharmaceuticals,--,--,16.95756531,--
NPA UR Equity,New Providence Acquisition Corp,10,Uncategorized,Uncategorized,--,--,--,--
